region,day_type,time_slice,hour,flow_pems,flow_sl,speed_pems,speed_sl,flow_abs_error,speed_abs_error,flow_pct_error,speed_pct_error
urban,weekend,off_peak,1,620.5568181818181,840.8977272727273,67.00113636363636,65.10227272727273,220.34090909090912,1.8988636363636289,35.50696771594426,2.834076762605779
urban,weekend,off_peak,2,559.8522727272727,747.875,66.88068181818181,64.8409090909091,188.02272727272725,2.0397727272727195,33.584346519982944,3.0498683204485486
urban,weekend,off_peak,3,469.1931818181818,546.25,67.20454545454545,65.80681818181819,77.05681818181819,1.3977272727272663,16.42326043256073,2.0798106188704675
urban,weekend,off_peak,4,540.5340909090909,640.75,66.80227272727274,66.7840909090909,100.21590909090912,0.018181818181830067,18.540164399688866,0.027217364678682777
urban,weekend,off_peak,5,867.9886363636364,922.625,66.77613636363637,66.52272727272727,54.636363636363626,0.253409090909102,6.294594346909651,0.3794904957201126
urban,weekend,off_peak,19,2399.25,2945.2727272727275,64.34318181818182,63.875,546.0227272727275,0.4681818181818187,22.758058863091694,0.7276323690438353
urban,weekend,off_peak,20,2032.8068181818182,2515.818181818182,65.17727272727274,63.92045454545455,483.01136363636374,1.2568181818181898,23.760809896750466,1.9283074133482232
urban,weekend,off_peak,21,1842.6704545454545,2195.181818181818,66.28181818181818,64.20454545454545,352.5113636363635,2.077272727272728,19.130461595387125,3.1340008229323835
urban,weekend,off_peak,22,1523.6363636363637,1802.1931818181818,66.78068181818182,64.77272727272727,278.556818181818,2.0079545454545524,18.28236873508352,3.006789524733279
urban,weekend,off_peak,23,1054.8068181818182,1279.1931818181818,66.86363636363636,64.89772727272727,224.3863636363635,1.9659090909090935,21.27274490158688,2.940176750509861
urban,weekend,pm_peak,15,3574.6363636363635,4160.056818181818,64.04204545454546,64.81818181818181,585.4204545454545,0.7761363636363541,16.37706314691895,1.2119168869882917
urban,weekend,pm_peak,16,3496.215909090909,4137.352272727273,63.74431818181818,64.43181818181819,641.136363636364,0.6875000000000071,18.338008301182782,1.0785274979944848
urban,weekend,pm_peak,17,3439.909090909091,4124.068181818182,62.58295454545455,63.18181818181818,684.159090909091,0.5988636363636317,19.88887127038241,0.9569117353330958
urban,weekend,pm_peak,18,2824.5795454545455,3526.2727272727275,63.00113636363637,63.61363636363637,701.693181818182,0.6124999999999972,24.84239408117862,0.9722046860626566
